Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Year_Since,Model,Brand,Location;Bangalore,Location;Chennai,Location;Coimbatore,Location;Delhi,Location;Hyderabad,Location;Jaipur,Location;Kochi,Location;Kolkata,Location;Mumbai,Location;Pune,Fuel_Type;Diesel,Fuel_Type;Electric,Fuel_Type;LPG,Fuel_Type;Petrol,Transmission;Manual,Owner_Type;Fourth & Above,Owner_Type;Second,Owner_Type;Third
64103,15.73,1968,174.33,5.0,19.9,8.0,135,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
76000,14.7,1798,177.5,5.0,10.0,9.0,121,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
104000,23.59,1364,67.06,5.0,3.0,9.0,72,28,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
42001,16.1,1197,74.0,5.0,2.11,13.0,169,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
37245,14.8,1595,120.7,5.0,11.96,9.0,22,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
45000,27.4,1498,98.6,5.0,3.25,10.0,17,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
117837,22.32,1582,126.32,5.0,4.75,11.0,184,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
30000,20.46,1461,83.8,5.0,5.95,9.0,57,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
27057,15.29,1591,121.3,5.0,8.15,8.0,53,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0
8500,20.51,998,67.0,5.0,4.22,7.0,189,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30500,11.74,1796,186.0,5.0,10.5,13.0,118,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
56000,11.8,2967,246.7,5.0,45.0,11.0,13,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44000,19.81,1086,68.05,5.0,2.9,11.0,209,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
10500,14.3,1598,103.52,5.0,8.9,6.0,142,25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26000,14.67,1798,177.46,5.0,26.0,6.0,168,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25166,17.19,1197,81.86,5.0,8.22,5.0,210,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
64000,25.8,1498,98.6,5.0,3.5,9.0,17,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
61000,18.9,998,67.1,5.0,1.25,19.0,189,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
107000,21.03,1461,65.0,5.0,3.7,10.0,183,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
29161,19.27,2143,167.62,5.0,39.41,5.0,118,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32000,22.5,998,67.04,5.0,2.65,10.0,189,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
46173,19.01,1461,108.5,5.0,8.92,8.0,174,22,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47000,17.8,1248,113.01402571041947,5.0,4.1,10.0,169,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
26327,16.82,1998,189.08,4.0,35.67,6.0,50,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
70436,0.0,1498,99.0,5.0,3.6,8.0,77,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
200000,17.2,1396,53.5,5.0,0.85,16.0,96,27,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
60813,18.6,1199,76.8,5.0,3.32,7.0,26,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
45000,22.07,1199,73.9,5.0,3.6,11.0,131,29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
64000,22.9,1248,74.0,5.0,6.8,7.0,169,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
41284,20.0,1399,68.05,5.0,2.5,11.0,77,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
14165,11.36,2755,171.5,7.0,19.64,4.0,98,28,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
67000,11.72,2199,194.3,7.0,7.0,12.0,158,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
32572,17.4,1497,117.3,5.0,3.87,12.0,44,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
14960,18.6,1197,81.83,5.0,6.27,5.0,210,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
55980,19.27,2143,167.62,5.0,18.12,8.0,118,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
74000,25.44,936,57.6,5.0,2.65,10.0,26,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
56847,22.54,1396,88.73,5.0,7.2,8.0,210,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
121374,12.99,2494,100.6,7.0,14.3,8.0,98,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
52000,20.77,1248,88.76,7.0,6.9,10.0,69,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
118000,12.8,2494,102.0,7.0,10.75,9.0,98,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
72000,17.0,1086,113.01402571041947,5.0,0.95,16.0,159,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
33915,17.8,1497,117.3,5.0,8.09,7.0,44,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
82002,17.05,1995,184.0,5.0,18.5,9.0,191,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33000,24.0,1120,70.0,5.0,4.75,6.0,91,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
34000,28.09,1248,88.5,5.0,8.45,7.0,43,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
55000,20.5,1598,103.6,5.0,3.5,11.0,142,25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
160538,13.1,1493,82.0,5.0,1.8,17.0,14,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
60000,19.91,1498,103.6,5.0,3.7,9.0,131,29,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
49575,18.7,1199,88.7,5.0,7.17,6.0,99,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
83000,19.81,1086,68.05,5.0,1.75,13.0,209,10,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
51346,16.38,1995,183.0,5.0,21.99,5.0,179,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
43000,13.68,2393,147.8,7.0,18.65,6.0,98,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
35000,19.7,796,35.0,5.0,1.85,12.0,122,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
27872,20.4,1197,81.8,5.0,5.95,6.0,169,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
16514,18.9,1197,82.0,5.0,3.75,9.0,91,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
120000,22.9,1248,74.0,5.0,3.75,11.0,169,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
143275,22.0,1582,126.2,5.0,2.6,15.0,184,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
99000,0.0,1086,113.01402571041947,5.0,1.75,17.0,159,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
52000,17.0,1197,80.0,5.0,2.8,13.0,210,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
29819,11.57,2987,254.79,5.0,61.29,6.0,86,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57000,15.8,2148,170.0,5.0,18.0,9.0,118,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
88500,23.2,1248,73.94,5.0,4.35,9.0,145,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
28000,19.67,1582,126.2,5.0,13.75,7.0,53,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
67000,19.0,998,66.1,5.0,2.0,13.0,8,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
26000,19.64,1461,108.45,5.0,10.0,7.0,57,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
120000,17.8,1248,76.0,5.0,1.65,13.0,92,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
51982,16.55,2993,258.0,5.0,45.77,6.0,192,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36000,20.36,1197,78.9,5.0,3.25,13.0,209,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
47000,12.8,2494,102.0,7.0,12.8,7.0,98,28,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
60000,17.3,993,60.0,5.0,0.55,21.0,207,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
31025,28.4,1248,74.0,5.0,7.15,5.0,169,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
105000,12.05,2179,120.0,8.0,7.0,10.0,161,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
121900,22.95,1248,74.0,5.0,3.75,6.0,208,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
22695,18.88,999,123.24,5.0,8.5,6.0,62,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
73000,23.4,1248,74.0,5.0,4.35,11.0,169,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
32227,22.74,796,47.3,5.0,3.26,7.0,16,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
55000,17.0,1497,118.0,5.0,4.21,12.0,44,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
11287,12.07,2967,241.4,7.0,70.36,5.0,137,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
48000,17.0,1896,105.0,5.0,2.95,14.0,106,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
54308,17.1,1591,121.3,5.0,4.28,11.0,184,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
78442,16.8,1497,118.0,5.0,3.57,14.0,44,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46000,21.9,1396,88.8,5.0,3.11,10.0,210,10,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
45051,15.0,1396,98.6,5.0,5.96,9.0,210,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
69000,20.54,1598,103.6,5.0,4.7,12.0,181,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
49000,17.4,1497,117.3,5.0,6.9,9.0,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45000,22.95,1248,74.0,5.0,5.25,5.0,208,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
64000,18.48,1995,177.0,5.0,28.0,8.0,3,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
60000,18.9,1061,67.0,5.0,1.35,14.0,189,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
62178,18.2,1199,88.7,5.0,4.85,8.0,99,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
58006,15.0,1896,105.0,5.0,6.7,11.0,101,29,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
74000,20.36,1197,78.9,5.0,3.1,13.0,209,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
77771,19.27,2143,170.0,5.0,18.64,8.0,118,19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
45275,20.36,1197,78.9,5.0,2.8,11.0,209,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
48000,13.68,2393,147.8,7.0,20.25,7.0,98,28,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
31652,17.68,1968,174.33,5.0,26.78,8.0,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
109000,12.99,2494,100.6,7.0,8.26,13.0,98,28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
31978,16.47,1198,73.9,5.0,3.89,8.0,131,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
70000,20.92,998,67.1,5.0,2.1,12.0,16,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
15000,18.0,1497,117.3,5.0,12.69,6.0,44,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
59138,17.0,1405,70.0,5.0,2.58,10.0,97,27,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
61726,17.68,1968,174.33,5.0,20.77,9.0,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
48000,17.9,2143,136.0,5.0,20.26,8.0,84,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58000,0.0,1086,113.01402571041947,5.0,1.5,17.0,159,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
60020,17.8,1248,113.01402571041947,5.0,2.5,12.0,169,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
77815,23.1,998,67.04,5.0,4.25,9.0,42,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29000,17.9,2143,201.15,5.0,57.0,6.0,86,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
44000,12.7,2179,187.7,5.0,44.0,6.0,146,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
108626,20.54,1598,103.6,5.0,3.65,12.0,181,29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
71791,14.0,796,35.0,5.0,2.05,11.0,122,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
91931,18.5,1198,86.8,5.0,3.13,11.0,31,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
158000,14.07,2956,83.1,7.0,1.5,23.0,166,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
91183,18.0,1248,75.0,5.0,2.85,11.0,96,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
65000,18.9,998,67.1,5.0,2.65,11.0,189,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
88428,16.0,2179,140.0,7.0,10.6,8.0,201,17,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
138000,17.1,1396,70.0,5.0,1.25,15.0,97,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
18000,16.02,1373,93.7,7.0,8.25,5.0,69,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
60000,11.7,2354,177.6,5.0,4.45,12.0,15,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
48000,19.3,1248,73.9,5.0,3.7,11.0,169,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
160000,17.8,1399,68.0,5.0,2.8,14.0,76,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
40000,17.7,1497,78.0,5.0,1.8,15.0,44,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
51495,17.68,1968,174.33,5.0,21.95,9.0,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
30000,9.52,2993,313.0,4.0,49.0,12.0,4,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
97430,14.75,2967,245.0,7.0,62.67,6.0,137,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
42496,26.3,998,67.1,5.0,1.4,15.0,207,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
83000,23.0,1396,90.0,5.0,5.5,11.0,210,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
37000,16.95,1197,78.9,5.0,2.95,14.0,209,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
28503,19.0,1199,88.7,5.0,6.86,7.0,99,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
76496,25.2,1248,74.0,5.0,6.15,8.0,169,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
79152,18.5,1197,82.85,5.0,3.3,12.0,210,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
32000,16.47,1198,73.9,5.0,2.55,12.0,131,29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
35000,19.7,796,46.3,5.0,1.5,14.0,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
105000,11.3,1794,125.0,5.0,2.5,19.0,51,28,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
56000,19.7,796,46.3,5.0,1.4,17.0,16,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
73000,21.12,1248,88.8,5.0,3.4,11.0,112,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
38000,19.7,796,46.3,5.0,2.25,11.0,16,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
775000,19.3,1968,141.0,5.0,7.5,10.0,121,25,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
80000,11.3,1794,125.0,5.0,2.8,15.0,51,28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24973,18.6,1197,81.83,5.0,7.66,7.0,210,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45000,24.3,1248,88.5,5.0,7.15,7.0,186,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87430,17.0,1497,118.0,5.0,3.5,13.0,44,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
133944,18.0,1248,75.0,5.0,3.5,9.0,96,27,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
57000,25.8,1498,98.6,5.0,3.45,10.0,17,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
27904,21.1,814,55.2,5.0,3.55,7.0,61,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
30717,21.76,1995,190.0,5.0,25.99,8.0,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
80000,22.32,1582,126.32,5.0,5.25,11.0,184,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
47304,21.02,1248,88.8,5.0,2.9,10.0,112,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
100000,14.45,1984,227.0,5.0,2.05,18.0,121,25,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
30000,24.07,998,67.1,5.0,3.75,6.0,16,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
68000,22.7,1498,89.84,5.0,6.75,9.0,63,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
21000,18.0,995,62.0,5.0,0.95,12.0,164,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0
21000,19.33,1999,177.0,5.0,52.0,6.0,198,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
119000,13.1,1997,141.1,5.0,3.91,16.0,35,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
13747,14.67,1798,177.46,5.0,27.3,4.0,168,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
620000,20.36,1197,78.9,5.0,2.7,14.0,209,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
70000,22.9,1248,74.0,5.0,3.5,10.0,169,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
18000,18.5,1197,83.14,5.0,6.2,7.0,169,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
83000,23.08,1461,63.1,5.0,2.75,12.0,113,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
130000,23.4,1248,74.0,5.0,3.25,8.0,169,18,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
63400,17.8,1399,67.0,5.0,3.25,11.0,76,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
65000,17.3,993,60.0,5.0,0.65,20.0,207,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
8350,13.8,1998,192.0,5.0,35.0,6.0,47,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
45000,23.59,1364,67.05,5.0,3.25,9.0,72,28,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
26200,24.7,796,47.3,5.0,2.9,5.0,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
11000,18.9,796,47.0,5.0,2.9,12.0,16,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
90000,11.0,2993,235.0,5.0,17.75,14.0,193,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
74000,11.07,2496,179.5,5.0,8.25,8.0,173,22,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37081,18.9,1197,82.0,5.0,5.77,8.0,91,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39000,24.3,1248,88.5,5.0,9.49,6.0,186,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
99000,12.07,2967,241.4,7.0,12.95,15.0,137,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
38000,17.9,2143,136.0,5.0,20.0,8.0,84,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72000,16.1,796,37.0,4.0,1.0,16.0,6,18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
93000,20.45,1461,83.8,5.0,7.1,8.0,57,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
5900,21.43,1364,87.2,5.0,16.5,6.0,51,28,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
25000,15.8,2148,170.0,5.0,26.0,9.0,118,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
68000,21.1,1248,73.9,5.0,3.2,13.0,145,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
35676,16.0,1497,117.3,7.0,9.48,6.0,24,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
74310,24.4,1120,71.0,5.0,4.0,8.0,202,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
59364,14.21,2143,203.0,5.0,26.5,9.0,60,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
41380,14.8,1595,120.7,5.0,11.77,9.0,22,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33900,15.0,2143,204.0,5.0,37.0,6.0,60,19,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28000,17.8,1497,117.3,5.0,8.75,7.0,44,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
50958,17.0,1086,113.01402571041947,5.0,1.95,16.0,159,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
93982,17.0,1497,118.0,5.0,3.75,12.0,44,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
95000,16.2,1599,103.2,5.0,2.5,13.0,184,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
9000,13.5,1999,246.74,5.0,34.5,6.0,197,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
52516,18.0,1198,86.7,5.0,4.65,8.0,17,9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
20000,18.86,1598,122.0,4.0,32.0,8.0,50,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56451,13.5,2987,282.0,5.0,62.81,6.0,147,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37000,21.1,814,55.2,5.0,3.25,9.0,61,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17400,20.51,998,67.04,5.0,3.1,9.0,189,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
90207,21.1,1248,73.9,5.0,3.91,12.0,145,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
89616,16.07,1995,181.0,5.0,11.0,12.0,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
85000,13.49,2179,138.03,5.0,3.5,9.0,203,27,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
79271,20.38,1968,143.0,5.0,16.5,9.0,9,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56000,12.7,2179,187.7,5.0,30.0,11.0,146,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
85001,12.0,2987,224.0,7.0,28.0,13.0,83,19,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
12000,13.5,2477,175.56,7.0,28.0,5.0,126,21,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
125000,19.7,796,46.3,5.0,0.92,13.0,16,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
53000,14.0,1061,64.0,5.0,2.75,10.0,189,18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
34990,12.7,2179,187.7,5.0,53.83,6.0,146,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49768,17.01,1591,121.3,5.0,4.95,12.0,184,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
56000,16.73,2993,218.0,5.0,33.5,10.0,3,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
75000,14.74,2993,270.9,5.0,27.95,10.0,198,13,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57000,13.7,1798,157.75,5.0,7.25,13.0,168,25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
37542,15.73,1968,174.33,5.0,25.71,6.0,135,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
95649,12.7,2179,187.7,5.0,29.67,9.0,146,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35299,14.84,2143,170.0,5.0,19.0,10.0,118,19,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28464,15.4,2179,120.0,7.0,13.05,6.0,161,17,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
